0 60 -30 0.001 0.001 0.1 0.1 0.1 0.1 0.3 0.3
109.35 -66.5091 -nan -10.0853 -nan -7.41423 -nan -0.880138 -nan 0.0607016 -nan
109.4 -66.3772 -nan -10.2836 -nan -7.56147 -nan -0.877967 -nan 0.0606987 -nan
109.45 -66.2424 -nan -10.49 -nan -7.71473 -nan -0.875748 -nan 0.0606959 -nan
109.5 -66.1044 -nan -10.7049 -nan -7.87432 -nan -0.873478 -nan 0.060693 -nan
109.55 -65.9632 -nan -10.9286 -nan -8.04055 -nan -0.871157 -nan 0.06069 -nan
109.6 -65.8186 -nan -11.1618 -nan -8.21378 -nan -0.868781 -nan 0.0606871 -nan
109.65 -65.6707 -nan -11.4048 -nan -8.39439 -nan -0.86635 -nan 0.0606842 -nan
109.7 -65.5192 -nan -11.6582 -nan -8.58278 -nan -0.863863 -nan 0.0606812 -nan
109.75 -65.364 -nan -11.9226 -nan -8.77937 -nan -0.861316 -nan 0.0606782 -nan
109.8 -65.2051 -nan -12.1987 -nan -8.98463 -nan -0.858708 -nan 0.0606753 -nan
109.85 -65.0422 -nan -12.4869 -nan -9.19906 -nan -0.856037 -nan 0.0606722 -nan
109.9 -64.8753 -nan -12.7881 -nan -9.42321 -nan -0.8533 -nan 0.0606692 -nan
109.95 -64.7042 -nan -13.1031 -nan -9.65764 -nan -0.850496 -nan 0.0606662 -nan
110 -64.5287 -nan -13.4327 -nan -9.90301 -nan -0.84762 -nan 0.0606631 -nan
110.05 -64.3486 -nan -13.7777 -nan -10.16 -nan -0.844671 -nan 0.06066 -nan
110.1 -64.1638 -nan -14.1392 -nan -10.4293 -nan -0.841646 -nan 0.0606569 -nan
110.15 -63.974 -nan -14.5182 -nan -10.7118 -nan -0.83854 -nan 0.0606537 -nan
110.2 -63.779 -nan -14.9158 -nan -11.0083 -nan -0.83535 -nan 0.0606506 -nan
110.25 -63.5786 -nan -15.3334 -nan -11.3198 -nan -0.832073 -nan 0.0606474 -nan
110.3 -63.3725 -nan -15.7724 -nan -11.6473 -nan -0.828703 -nan 0.0606442 -nan
110.35 -63.1604 -nan -16.2341 -nan -11.992 -nan -0.825238 -nan 0.0606409 -nan
110.4 -62.942 -nan -16.7203 -nan -12.3552 -nan -0.82167 -nan 0.0606376 -nan
110.45 -62.717 -nan -17.2329 -nan -12.7382 -nan -0.817995 -nan 0.0606343 -nan
110.5 -62.4849 -nan -17.7737 -nan -13.1426 -nan -0.814207 -nan 0.060631 -nan
110.55 -62.2454 -nan -18.3452 -nan -13.5701 -nan -0.810298 -nan 0.0606276 -nan
110.6 -61.998 -nan -18.9496 -nan -14.0226 -nan -0.806263 -nan 0.0606241 -nan
110.65 -61.7422 -nan -19.5898 -nan -14.5021 -nan -0.802091 -nan 0.0606207 -nan
110.7 -61.4775 -nan -20.2688 -nan -15.0111 -nan -0.797775 -nan 0.0606172 -nan
110.75 -61.2031 -nan -20.9901 -nan -15.5522 -nan -0.793305 -nan 0.0606136 -nan
110.8 -60.9185 -nan -21.7575 -nan -16.1283 -nan -0.788668 -nan 0.06061 -nan
110.85 -60.6229 -nan -22.5754 -nan -16.7429 -nan -0.783853 -nan 0.0606063 -nan
110.9 -60.3153 -nan -23.4486 -nan -17.3997 -nan -0.778846 -nan 0.0606026 -nan
110.95 -59.9948 -nan -24.3829 -nan -18.1031 -nan -0.77363 -nan 0.0605989 -nan
111 -59.6603 -nan -25.3847 -nan -18.858 -nan -0.768189 -nan 0.060595 -nan
111.05 -59.3106 -nan -26.4611 -nan -19.6702 -nan -0.7625 -nan 0.0605911 -nan
111.1 -58.9441 -nan -27.6209 -nan -20.5463 -nan -0.756542 -nan 0.0605871 -nan
111.15 -58.5592 -nan -28.8737 -nan -21.4941 -nan -0.750287 -nan 0.0605831 -nan
111.2 -58.154 -nan -30.2311 -nan -22.5225 -nan -0.743704 -nan 0.0605789 -nan
111.25 -57.7263 -nan -31.7066 -nan -23.6422 -nan -0.736758 -nan 0.0605747 -nan
111.3 -57.2734 -nan -33.3161 -nan -24.8657 -nan -0.729406 -nan 0.0605704 -nan
111.35 -56.7924 -nan -35.0786 -nan -26.2082 -nan -0.721598 -nan 0.0605659 -nan
111.4 -56.2795 -nan -37.017 -nan -27.6879 -nan -0.713278 -nan 0.0605613 -nan
111.45 -55.7305 -nan -39.1589 -nan -29.3268 -nan -0.704373 -nan 0.0605566 -nan
111.5 -55.14 -nan -41.5381 -nan -31.1521 -nan -0.6948 -nan 0.0605518 -nan
111.55 -54.5017 -nan -44.1964 -nan -33.1976 -nan -0.684456 -nan 0.0605468 -nan
111.6 -53.8078 -nan -47.1859 -nan -35.5057 -nan -0.673213 -nan 0.0605416 -nan
111.65 -53.0485 -nan -50.5728 -nan -38.1304 -nan -0.660913 -nan 0.0605362 -nan
111.7 -52.2113 -nan -54.4417 -nan -41.1412 -nan -0.647358 -nan 0.0605305 -nan
111.75 -51.2805 -nan -58.9029 -nan -44.6298 -nan -0.632291 -nan 0.0605246 -nan
111.8 -50.2356 -nan -64.1023 -nan -48.7179 -nan -0.615379 -nan 0.0605183 -nan
111.85 -49.0491 -nan -70.2368 -nan -53.5717 -nan -0.596182 -nan 0.0605117 -nan
111.9 -47.6843 -nan -77.5774 -nan -59.4219 -nan -0.574102 -nan 0.0605047 -nan
111.95 -46.0903 -nan -86.5054 -nan -66.597 -nan -0.548317 -nan 0.0604971 -nan
112 -44.195 -nan -97.5714 -nan -75.5768 -nan -0.517656 -nan 0.0604888 -nan
112.05 -41.8934 -nan -111.592 -nan -87.0817 -nan -0.480417 -nan 0.0604798 -nan
112.1 -39.0284 -nan -129.814 -nan -102.224 -nan -0.434042 -nan 0.0604697 -nan
112.15 -35.3571 -nan -154.194 -nan -122.767 -nan -0.374572 -nan 0.0604582 -nan
112.2 -30.495 -nan -187.868 -nan -151.538 -nan -0.295706 -nan 0.0604448 -nan
112.25 -23.8264 -nan -235.87 -nan -192.957 -nan -0.187281 -nan 0.0604288 -nan
112.3 -14.4054 -nan -305.732 -nan -252.852 -nan -0.0334131 -nan 0.0604089 -nan
112.35 -1.07514 -nan -405.162 -nan -332.803 -nan 0.186395 -nan 0.0603836 -nan
112.4 16.2114 -nan -524.579 -nan -403.17 -nan 0.477728 -nan 0.0603515 -nan
112.45 32.9322 -nan -594.232 -nan -376.444 -nan 0.774659 -nan 0.0603139 -nan
112.5 42.0432 -nan -550.638 -nan -274.402 -nan 0.955227 -nan 0.0602757 -nan
112.55 44.7049 -nan -509.376 -nan -261.226 -nan 0.993507 -nan 0.0602363 -nan
112.6 45.028 -nan -524.929 -nan -298.954 -nan 0.983512 -nan 0.0601969 -nan
112.65 44.4854 -nan -562.188 -nan -332.887 -nan 0.971167 -nan 0.0601571 -nan
112.7 43.4998 -nan -607.233 -nan -357.166 -nan 0.961901 -nan 0.0601152 -nan
112.75 42.2129 -nan -656.297 -nan -371.122 -nan 0.956817 -nan 0.0600702 -nan
112.8 40.676 -nan -707.854 -nan -372.933 -nan 0.957233 -nan 0.0600218 -nan
112.85 38.9046 -nan -760.949 -nan -359.796 -nan 0.964792 -nan 0.0599696 -nan
112.9 36.8977 -nan -814.85 -nan -328.434 -nan 0.981276 -nan 0.059913 -nan
112.95 34.6471 -nan -868.973 -nan -275.501 -nan 1.00842 -nan 0.0598499 -nan
113 32.1427 -nan -922.859 -nan -197.905 -nan 1.04783 -nan 0.059782 -nan
113.05 29.3767 -nan -976.159 -nan -93.0846 -nan 1.10081 -nan 0.0597089 -nan
113.1 26.3463 -nan -1028.62 -nan 40.7486 -nan 1.16821 -nan 0.0596303 -nan
113.15 23.0567 -nan -1080.09 -nan 204.409 -nan 1.2504 -nan 0.0595459 -nan
113.2 19.523 -nan -1130.48 -nan 397.563 -nan 1.34711 -nan 0.0594553 -nan
113.25 15.7721 -nan -1179.75 -nan 618.578 -nan 1.45744 -nan 0.0593582 -nan
113.3 11.844 -nan -1227.91 -nan 864.424 -nan 1.57973 -nan 0.0592542 -nan
113.35 7.79228 -nan -1275.02 -nan 1130.65 -nan 1.71163 -nan 0.0591431 -nan
113.4 3.68223 -nan -1321.12 -nan 1411.48 -nan 1.85012 -nan 0.0590246 -nan
113.45 -0.402154 -nan -1366.25 -nan 1698.68 -nan 1.99109 -nan 0.0588985 -nan
113.5 -4.35438 -nan -1410.54 -nan 1981.32 -nan 2.12933 -nan 0.0587648 -nan
113.55 -8.04662 -nan -1454.17 -nan 2245.98 -nan 2.25862 -nan 0.0586236 -nan
113.6 -11.3196 -nan -1497.53 -nan 2474.64 -nan 2.37103 -nan 0.0584751 -nan
113.65 -13.9632 -nan -1541.58 -nan 2640.81 -nan 2.45547 -nan 0.0583197 -nan
113.7 -15.7145 -nan -1587.69 -nan 2707.76 -nan 2.49662 -nan 0.0581581 -nan
113.75 -16.3603 -nan -1635.78 -nan 2643.46 -nan 2.47886 -nan 0.0579915 -nan
113.8 -15.9815 -nan -1681.41 -nan 2459.05 -nan 2.39984 -nan 0.0578216 -nan
113.85 -14.986 -nan -1719.35 -nan 2214.26 -nan 2.28003 -nan 0.0576506 -nan
113.9 -13.7956 -nan -1749.63 -nan 1965.95 -nan 2.14852 -nan 0.0574804 -nan
113.95 -12.6553 -nan -1775.32 -nan 1740.5 -nan 2.02408 -nan 0.0573119 -nan
114 -11.6613 -nan -1798.84 -nan 1543.64 -nan 1.91332 -nan 0.0571454 -nan
114.05 -10.8298 -nan -1821.38 -nan 1372.63 -nan 1.81637 -nan 0.0569807 -nan
114.1 -10.1516 -nan -1843.45 -nan 1224.33 -nan 1.73197 -nan 0.0568173 -nan
114.15 -9.60325 -nan -1865.22 -nan 1094.46 -nan 1.65798 -nan 0.056655 -nan
114.2 -9.15886 -nan -1886.66 -nan 979.213 -nan 1.59236 -nan 0.0564935 -nan
114.25 -8.79449 -nan -1907.73 -nan 875.46 -nan 1.53339 -nan 0.0563325 -nan
114.3 -8.4707 -nan -1928.23 -nan 777.229 -nan 1.47812 -nan 0.056172 -nan
114.35 -8.14361 -nan -1947.98 -nan 679.08 -nan 1.42372 -nan 0.0560118 -nan
114.4 -7.77876 -nan -1966.83 -nan 577.499 -nan 1.36821 -nan 0.0558519 -nan
114.45 -7.35289 -nan -1984.66 -nan 470.297 -nan 1.3103 -nan 0.0556925 -nan
114.5 -6.85244 -nan -2001.33 -nan 356.244 -nan 1.24921 -nan 0.0555337 -nan
114.55 -6.27219 -nan -2016.75 -nan 234.911 -nan 1.18461 -nan 0.0553756 -nan
114.6 -5.61423 -nan -2030.79 -nan 106.581 -nan 1.11651 -nan 0.0552185 -nan
114.65 -4.88725 -nan -2043.37 -nan -27.8111 -nan 1.04525 -nan 0.0550625 -nan
114.7 -4.10591 -nan -2054.39 -nan -166.747 -nan 0.971491 -nan 0.0549079 -nan
114.75 -3.28999 -nan -2063.75 -nan -308.204 -nan 0.896112 -nan 0.0547547 -nan
114.8 -2.46337 -nan -2071.4 -nan -449.776 -nan 0.820197 -nan 0.0546034 -nan
114.85 -1.65266 -nan -2077.28 -nan -588.812 -nan 0.744955 -nan 0.0544538 -nan
114.9 -0.885662 -nan -2081.34 -nan -722.594 -nan 0.671637 -nan 0.0543062 -nan
114.95 -0.189604 -nan -2083.57 -nan -848.511 -nan 0.601451 -nan 0.0541607 -nan
115 0.410533 -nan -2083.97 -nan -964.24 -nan 0.535476 -nan 0.0540172 -nan
115.05 0.893555 -nan -2082.53 -nan -1067.89 -nan 0.474589 -nan 0.0538757 -nan
115.1 1.24324 -nan -2079.28 -nan -1158.13 -nan 0.419407 -nan 0.0537363 -nan
115.15 1.44908 -nan -2074.22 -nan -1234.22 -nan 0.370257 -nan 0.0535989 -nan
115.2 1.50646 -nan -2067.35 -nan -1296.06 -nan 0.327165 -nan 0.0534634 -nan
115.25 1.41638 -nan -2058.66 -nan -1344.11 -nan 0.289876 -nan 0.0533296 -nan
115.3 1.18456 -nan -2048.13 -nan -1379.28 -nan 0.257898 -nan 0.0531977 -nan
115.35 0.820247 -nan -2035.69 -nan -1402.87 -nan 0.230559 -nan 0.0530674 -nan
115.4 0.334771 -nan -2021.26 -nan -1416.34 -nan 0.207072 -nan 0.0529388 -nan
115.45 -0.259991 -nan -2004.73 -nan -1421.2 -nan 0.186609 -nan 0.0528118 -nan
115.5 -0.952979 -nan -1985.95 -nan -1418.9 -nan 0.168359 -nan 0.0526864 -nan
115.55 -1.73508 -nan -1964.75 -nan -1410.69 -nan 0.151576 -nan 0.0525627 -nan
115.6 -2.59989 -nan -1940.92 -nan -1397.58 -nan 0.135607 -nan 0.0524408 -nan
115.65 -3.5442 -nan -1914.24 -nan -1380.31 -nan 0.119905 -nan 0.0523207 -nan
115.7 -4.56814 -nan -1884.42 -nan -1359.37 -nan 0.104021 -nan 0.0522027 -nan
115.75 -5.67519 -nan -1851.16 -nan -1335 -nan 0.0875897 -nan 0.0520868 -nan
115.8 -6.87218 -nan -1814.11 -nan -1307.26 -nan 0.0703044 -nan 0.0519733 -nan
115.85 -8.16928 -nan -1772.85 -nan -1276.01 -nan 0.0518915 -nan 0.0518624 -nan
115.9 -9.58021 -nan -1726.87 -nan -1240.96 -nan 0.0320842 -nan 0.0517543 -nan
115.95 -11.1226 -nan -1675.56 -nan -1201.72 -nan 0.0105986 -nan 0.0516493 -nan
116 -12.8186 -nan -1618.21 -nan -1157.72 -nan -0.0128883 -nan 0.0515478 -nan
116.05 -14.6958 -nan -1553.94 -nan -1108.28 -nan -0.0387582 -nan 0.0514501 -nan
116.1 -16.7879 -nan -1481.68 -nan -1052.58 -nan -0.0674702 -nan 0.0513566 -nan
116.15 -19.1358 -nan -1400.21 -nan -989.646 -nan -0.0995744 -nan 0.0512678 -nan
116.2 -21.7878 -nan -1308.15 -nan -918.429 -nan -0.135717 -nan 0.0511843 -nan
116.25 -24.7986 -nan -1204.05 -nan -837.892 -nan -0.176624 -nan 0.0511068 -nan
116.3 -28.2247 -nan -1086.66 -nan -747.271 -nan -0.223041 -nan 0.0510359 -nan
116.35 -32.1144 -nan -955.395 -nan -646.569 -nan -0.27559 -nan 0.0509724 -nan
116.4 -36.4872 -nan -811.256 -nan -537.342 -nan -0.33449 -nan 0.0509171 -nan
116.45 -41.3013 -nan -658.05 -nan -423.698 -nan -0.399127 -nan 0.0508707 -nan
116.5 -46.4144 -nan -503.608 -nan -312.907 -nan -0.467538 -nan 0.0508333 -nan
116.55 -51.5603 -nan -359.69 -nan -214.46 -nan -0.536173 -nan 0.0508047 -nan
116.6 -56.3814 -nan -238.997 -nan -136.759 -nan -0.600394 -nan 0.0507839 -nan
116.65 -60.5302 -nan -149.671 -nan -83.0766 -nan -0.655805 -nan 0.0507694 -nan
116.7 -63.7918 -nan -91.4227 -nan -50.4112 -nan -0.699635 -nan 0.0507595 -nan
116.75 -66.1415 -nan -57.1496 -nan -32.2853 -nan -0.731378 -nan 0.0507526 -nan
116.8 -67.7094 -nan -38.074 -nan -22.516 -nan -0.752541 -nan 0.0507476 -nan
116.85 -68.6938 -nan -27.4501 -nan -17.0391 -nan -0.765716 -nan 0.0507437 -nan
116.9 -69.2859 -nan -21.2544 -nan -13.7173 -nan -0.773533 -nan 0.0507403 -nan
116.95 -69.6323 -nan -17.3847 -nan -11.5332 -nan -0.77804 -nan 0.0507372 -nan
117 -69.8311 -nan -14.7926 -nan -10.0005 -nan -0.78059 -nan 0.0507344 -nan
117.05 -69.9429 -nan -12.9508 -nan -8.87255 -nan -0.781999 -nan 0.0507318 -nan
117.1 -70.003 -nan -11.5828 -nan -8.01421 -nan -0.782737 -nan 0.0507292 -nan
117.15 -70.0316 -nan -10.5347 -nan -7.34609 -nan -0.783065 -nan 0.0507267 -nan
117.2 -70.0401 -nan -9.71482 -nan -6.81821 -nan -0.783131 -nan 0.0507243 -nan
117.25 -70.0351 -nan -9.06489 -nan -6.39721 -nan -0.783022 -nan 0.0507219 -nan
117.3 -70.0206 -nan -8.54556 -nan -6.05968 -nan -0.782786 -nan 0.0507195 -nan
117.35 -69.9988 -nan -8.12892 -nan -5.78853 -nan -0.782454 -nan 0.0507172 -nan
117.4 -69.9713 -nan -7.79439 -nan -5.57088 -nan -0.782046 -nan 0.0507149 -nan
117.45 -69.9391 -nan -7.52634 -nan -5.39683 -nan -0.781575 -nan 0.0507126 -nan
117.5 -69.9028 -nan -7.31264 -nan -5.25859 -nan -0.781051 -nan 0.0507103 -nan
117.55 -69.863 -nan -7.14376 -nan -5.14998 -nan -0.780479 -nan 0.0507081 -nan
117.6 -69.8201 -nan -7.01208 -nan -5.06607 -nan -0.779865 -nan 0.0507058 -nan
117.65 -69.7743 -nan -6.91147 -nan -5.00285 -nan -0.779213 -nan 0.0507036 -nan
117.7 -69.7258 -nan -6.83696 -nan -4.95706 -nan -0.778525 -nan 0.0507013 -nan
117.75 -69.6749 -nan -6.78452 -nan -4.92606 -nan -0.777804 -nan 0.0506991 -nan
117.8 -69.6217 -nan -6.75084 -nan -4.90765 -nan -0.777052 -nan 0.0506969 -nan
117.85 -69.5663 -nan -6.7332 -nan -4.90007 -nan -0.77627 -nan 0.0506946 -nan
117.9 -69.5088 -nan -6.72937 -nan -4.90182 -nan -0.77546 -nan 0.0506924 -nan
117.95 -69.4492 -nan -6.7375 -nan -4.9117 -nan -0.774623 -nan 0.0506902 -nan
118 -69.3876 -nan -6.7561 -nan -4.92871 -nan -0.773758 -nan 0.0506879 -nan
118.05 -69.3241 -nan -6.78389 -nan -4.95203 -nan -0.772868 -nan 0.0506857 -nan
118.1 -69.2586 -nan -6.81986 -nan -4.98096 -nan -0.771951 -nan 0.0506835 -nan
118.15 -69.1913 -nan -6.86316 -nan -5.01497 -nan -0.771009 -nan 0.0506812 -nan
118.2 -69.122 -nan -6.9131 -nan -5.05359 -nan -0.770041 -nan 0.050679 -nan
118.25 -69.0509 -nan -6.96912 -nan -5.09646 -nan -0.769049 -nan 0.0506767 -nan
118.3 -68.9779 -nan -7.03076 -nan -5.14328 -nan -0.76803 -nan 0.0506745 -nan
118.35 -68.903 -nan -7.09765 -nan -5.19381 -nan -0.766987 -nan 0.0506723 -nan
118.4 -68.8263 -nan -7.16951 -nan -5.24787 -nan -0.765918 -nan 0.05067 -nan
118.45 -68.7476 -nan -7.24612 -nan -5.30532 -nan -0.764823 -nan 0.0506677 -nan
118.5 -68.667 -nan -7.32731 -nan -5.36605 -nan -0.763703 -nan 0.0506655 -nan
118.55 -68.5844 -nan -7.41296 -nan -5.43001 -nan -0.762556 -nan 0.0506632 -nan
118.6 -68.4999 -nan -7.50301 -nan -5.49714 -nan -0.761383 -nan 0.0506609 -nan
118.65 -68.4134 -nan -7.5974 -nan -5.56744 -nan -0.760183 -nan 0.0506587 -nan
118.7 -68.3249 -nan -7.69614 -nan -5.6409 -nan -0.758956 -nan 0.0506564 -nan
118.75 -68.2343 -nan -7.79925 -nan -5.71756 -nan -0.757701 -nan 0.0506541 -nan
118.8 -68.1416 -nan -7.90678 -nan -5.79745 -nan -0.756418 -nan 0.0506518 -nan
118.85 -68.0468 -nan -8.01878 -nan -5.88064 -nan -0.755106 -nan 0.0506495 -nan
118.9 -67.9498 -nan -8.13537 -nan -5.9672 -nan -0.753765 -nan 0.0506472 -nan
118.95 -67.8506 -nan -8.25665 -nan -6.05722 -nan -0.752395 -nan 0.0506449 -nan
119 -67.7492 -nan -8.38275 -nan -6.1508 -nan -0.750994 -nan 0.0506426 -nan
119.05 -67.6455 -nan -8.51382 -nan -6.24806 -nan -0.749563 -nan 0.0506402 -nan
119.1 -67.5395 -nan -8.65002 -nan -6.34912 -nan -0.7481 -nan 0.0506379 -nan
119.15 -67.431 -nan -8.79155 -nan -6.45412 -nan -0.746604 -nan 0.0506356 -nan
119.2 -67.3201 -nan -8.93859 -nan -6.56323 -nan -0.745076 -nan 0.0506332 -nan
119.25 -67.2067 -nan -9.09138 -nan -6.67659 -nan -0.743514 -nan 0.0506309 -nan
119.3 -67.0908 -nan -9.25014 -nan -6.79439 -nan -0.741918 -nan 0.0506285 -nan
119.35 -66.9722 -nan -9.41514 -nan -6.91682 -nan -0.740286 -nan 0.0506261 -nan
119.4 -66.851 -nan -9.58664 -nan -7.04409 -nan -0.738618 -nan 0.0506237 -nan
119.45 -66.7269 -nan -9.76493 -nan -7.17642 -nan -0.736913 -nan 0.0506213 -nan
119.5 -66.6001 -nan -9.95033 -nan -7.31405 -nan -0.735171 -nan 0.0506189 -nan
119.55 -66.4704 -nan -10.1432 -nan -7.45722 -nan -0.733389 -nan 0.0506165 -nan
119.6 -66.3376 -nan -10.3438 -nan -7.60621 -nan -0.731566 -nan 0.0506141 -nan
119.65 -66.2019 -nan -10.5527 -nan -7.76131 -nan -0.729703 -nan 0.0506117 -nan
119.7 -66.0629 -nan -10.7702 -nan -7.92283 -nan -0.727797 -nan 0.0506092 -nan
119.75 -65.9207 -nan -10.9967 -nan -8.09109 -nan -0.725847 -nan 0.0506067 -nan
119.8 -65.7752 -nan -11.2327 -nan -8.26647 -nan -0.723853 -nan 0.0506043 -nan
119.85 -65.6262 -nan -11.4787 -nan -8.44934 -nan -0.721811 -nan 0.0506018 -nan
119.9 -65.4736 -nan -11.7354 -nan -8.64011 -nan -0.719722 -nan 0.0505993 -nan
119.95 -65.3173 -nan -12.0031 -nan -8.83921 -nan -0.717583 -nan 0.0505968 -nan
120 -65.1573 -nan -12.2827 -nan -9.04714 -nan -0.715393 -nan 0.0505942 -nan
120.05 -64.9932 -nan -12.5747 -nan -9.26439 -nan -0.713149 -nan 0.0505917 -nan
120.1 -64.8251 -nan -12.8799 -nan -9.49152 -nan -0.71085 -nan 0.0505891 -nan
120.15 -64.6527 -nan -13.1991 -nan -9.72912 -nan -0.708493 -nan 0.0505865 -nan
120.2 -64.4758 -nan -13.5332 -nan -9.97784 -nan -0.706077 -nan 0.0505839 -nan
120.25 -64.2944 -nan -13.8829 -nan -10.2384 -nan -0.703599 -nan 0.0505813 -nan
120.3 -64.1081 -nan -14.2495 -nan -10.5115 -nan -0.701056 -nan 0.0505787 -nan
120.35 -63.9168 -nan -14.6339 -nan -10.798 -nan -0.698445 -nan 0.050576 -nan
120.4 -63.7202 -nan -15.0373 -nan -11.0989 -nan -0.695764 -nan 0.0505733 -nan
120.45 -63.5182 -nan -15.4611 -nan -11.415 -nan -0.693008 -nan 0.0505706 -nan
120.5 -63.3103 -nan -15.9066 -nan -11.7475 -nan -0.690175 -nan 0.0505679 -nan
120.55 -63.0964 -nan -16.3754 -nan -12.0976 -nan -0.687259 -nan 0.0505651 -nan
120.6 -62.8761 -nan -16.8693 -nan -12.4665 -nan -0.684258 -nan 0.0505623 -nan
120.65 -62.649 -nan -17.39 -nan -12.8556 -nan -0.681165 -nan 0.0505595 -nan
120.7 -62.4148 -nan -17.9396 -nan -13.2667 -nan -0.677977 -nan 0.0505567 -nan
120.75 -62.173 -nan -18.5205 -nan -13.7014 -nan -0.674687 -nan 0.0505538 -nan
120.8 -61.9232 -nan -19.1353 -nan -14.1616 -nan -0.671288 -nan 0.0505509 -nan
120.85 -61.6648 -nan -19.7866 -nan -14.6496 -nan -0.667774 -nan 0.0505479 -nan
120.9 -61.3973 -nan -20.4778 -nan -15.1678 -nan -0.664137 -nan 0.0505449 -nan
120.95 -61.12 -nan -21.2123 -nan -15.719 -nan -0.660369 -nan 0.0505419 -nan
121 -60.8322 -nan -21.9942 -nan -16.3061 -nan -0.656459 -nan 0.0505388 -nan
121.05 -60.5331 -nan -22.8279 -nan -16.9328 -nan -0.652398 -nan 0.0505357 -nan
121.1 -60.2218 -nan -23.7186 -nan -17.6029 -nan -0.648172 -nan 0.0505326 -nan
121.15 -59.8973 -nan -24.6722 -nan -18.321 -nan -0.643768 -nan 0.0505294 -nan
121.2 -59.5584 -nan -25.6952 -nan -19.0922 -nan -0.639171 -nan 0.0505261 -nan
121.25 -59.2039 -nan -26.7954 -nan -19.9226 -nan -0.634362 -nan 0.0505228 -nan
121.3 -58.8321 -nan -27.9816 -nan -20.8191 -nan -0.629322 -nan 0.0505194 -nan
121.35 -58.4414 -nan -29.2641 -nan -21.7897 -nan -0.624028 -nan 0.0505159 -nan
121.4 -58.0298 -nan -30.655 -nan -22.844 -nan -0.618451 -nan 0.0505124 -nan
121.45 -57.5949 -nan -32.1684 -nan -23.993 -nan -0.612562 -nan 0.0505087 -nan
121.5 -57.1341 -nan -33.821 -nan -25.25 -nan -0.606323 -nan 0.050505 -nan
121.55 -56.644 -nan -35.633 -nan -26.6311 -nan -0.599691 -nan 0.0505012 -nan
121.6 -56.1209 -nan -37.6285 -nan -28.1554 -nan -0.592615 -nan 0.0504973 -nan
121.65 -55.5602 -nan -39.8369 -nan -29.8464 -nan -0.585032 -nan 0.0504933 -nan
121.7 -54.9563 -nan -42.2939 -nan -31.7331 -nan -0.576868 -nan 0.0504891 -nan
121.75 -54.3025 -nan -45.0443 -nan -33.8515 -nan -0.568031 -nan 0.0504848 -nan
121.8 -53.5903 -nan -48.1439 -nan -36.247 -nan -0.55841 -nan 0.0504803 -nan
121.85 -52.8094 -nan -51.6637 -nan -38.9779 -nan -0.547863 -nan 0.0504757 -nan
121.9 -51.9463 -nan -55.695 -nan -42.1195 -nan -0.53621 -nan 0.0504708 -nan
121.95 -50.9841 -nan -60.3576 -nan -45.7712 -nan -0.523222 -nan 0.0504657 -nan
122 -49.9005 -nan -65.8106 -nan -50.0663 -nan -0.508599 -nan 0.0504603 -nan
122.05 -48.6656 -nan -72.2698 -nan -55.1874 -nan -0.491938 -nan 0.0504545 -nan
122.1 -47.239 -nan -80.0344 -nan -61.3901 -nan -0.472694 -nan 0.0504484 -nan
122.15 -45.5645 -nan -89.5284 -nan -69.0408 -nan -0.450106 -nan 0.0504418 -nan
122.2 -43.5617 -nan -101.369 -nan -78.6791 -nan -0.423089 -nan 0.0504346 -nan
122.25 -41.1128 -nan -116.478 -nan -91.122 -nan -0.390045 -nan 0.0504266 -nan
122.3 -38.0394 -nan -136.278 -nan -107.642 -nan -0.348556 -nan 0.0504176 -nan
122.35 -34.064 -nan -163.012 -nan -130.264 -nan -0.294842 -nan 0.0504074 -nan
122.4 -28.7444 -nan -200.297 -nan -162.237 -nan -0.222855 -nan 0.0503954 -nan
122.45 -21.3757 -nan -253.878 -nan -208.504 -nan -0.122855 -nan 0.0503808 -nan
122.5 -10.9124 -nan -331.892 -nan -274.757 -nan 0.0199338 -nan 0.0503626 -nan
122.55 3.71198 -nan -440.025 -nan -357.669 -nan 0.221938 -nan 0.0503393 -nan
122.6 21.5857 -nan -555.409 -nan -409.314 -nan 0.475848 -nan 0.0503101 -nan
122.65 36.5753 -nan -591.139 -nan -345.984 -nan 0.703976 -nan 0.0502775 -nan
122.7 43.2599 -nan -531.662 -nan -258.568 -nan 0.815498 -nan 0.0502446 -nan
122.75 44.9415 -nan -509.896 -nan -271.312 -nan 0.827002 -nan 0.0502107 -nan
122.8 44.9289 -nan -534.692 -nan -309.929 -nan 0.816747 -nan 0.0501771 -nan
122.85 44.2303 -nan -574.963 -nan -341.07 -nan 0.80707 -nan 0.0501426 -nan
122.9 43.1465 -nan -621.427 -nan -362.4 -nan 0.80027 -nan 0.050106 -nan
122.95 41.7824 -nan -671.35 -nan -372.998 -nan 0.797247 -nan 0.0500667 -nan
123 40.1753 -nan -723.448 -nan -370.694 -nan 0.799193 -nan 0.0500243 -nan
123.05 38.3345 -nan -776.85 -nan -352.496 -nan 0.80751 -nan 0.0499774 -nan
123.1 36.2563 -nan -830.871 -nan -315.069 -nan 0.823704 -nan 0.0499264 -nan
123.15 33.9313 -nan -884.966 -nan -255.109 -nan 0.849218 -nan 0.0498714 -nan
123.2 31.3498 -nan -938.708 -nan -169.654 -nan 0.885313 -nan 0.0498122 -nan
